FIPS,POP2020,Other Christian Denominations_adh,Mainline Protestant_adh,Liturgical/Traditional_adh,Other_adh,Evangelical/Fundamentalist_adh,Judaism_adh,Hinduism_adh,Buddhism_adh,Islam_adh,total_adh
39007,97574,14.440000000000001,3.57,0.0,6.89,4.55,0.0,0.0,0.0,0.0,29.450000000000003
1095,97612,9.309999999999999,0.88,0.0,5.36,41.870000000000005,0.0,0.0,0.0,0.0,57.42
36079,97668,43.78,1.77,0.18,0.0,0.16,0.48,0.0,0.51,0.0,46.879999999999995
51740,97915,7.34,3.8600000000000003,0.0,18.51,8.3,0.0,0.0,0.0,2.04,40.050000000000004
47155,98380,6.07,0.8300000000000001,0.05,14.82,30.439999999999998,0.0,0.0,0.0,0.04,52.24999999999999
38015,98458,27.42,18.180000000000003,0.03,0.69,7.299999999999999,0.0,0.0,0.0,0.38,54.00000000000001
19169,98537,8.47,8.92,0.6100000000000001,2.35,3.25,0.15,0.0,0.0,0.3,24.05
13115,98584,9.38,1.93,0.0,4.09,41.089999999999996,0.04,0.0,0.0,0.19,56.71999999999999
47113,98823,3.59,4.46,0.0,16.37,38.849999999999994,0.0,0.0,0.0,1.07,64.33999999999999
53025,99123,29.9,0.9000000000000001,0.0,4.83,3.41,0.0,0.0,0.0,0.0,39.03999999999999
19061,99266,44.55,4.21,0.04,1.13,0.67,0.07,0.0,0.0,0.17,50.84
26091,99423,10.240000000000002,6.01,0.0,6.94,5.359999999999999,0.0,0.0,0.0,0.0,28.55
37045,99519,3.76,2.71,0.0,4.39,40.85,0.0,0.0,0.0,0.0,51.71
6101,99633,13.15,0.49000000000000005,0.0,3.77,11.39,0.05,0.5,0.0,1.03,30.380000000000003
19049,99678,9.76,22.170000000000005,0.0,3.03,1.9200000000000002,0.0,1.0,0.0,3.18,41.06000000000001
51121,99721,7.140000000000001,3.17,0.0,6.53,8.02,0.0,0.0,0.0,0.58,25.439999999999998
37125,99727,13.729999999999999,8.030000000000001,0.0,8.05,11.44,0.23,0.0,0.0,0.0,41.48
48231,99956,3.5700000000000003,1.2,0.0,6.15,25.36,0.0,0.0,0.0,3.02,39.300000000000004
51770,100011,13.990000000000002,7.24,0.43000000000000005,11.71,24.47,0.7,0.0,0.0,1.15,59.690000000000005
5051,100180,7.6899999999999995,2.2499999999999996,0.0,7.49,21.07,0.14,0.0,0.0,0.0,38.64
17037,100420,26.29,6.86,0.1,3.27,2.91,0.0,0.0,0.0,4.31,43.74000000000001
56021,100512,15.389999999999999,2.0700000000000003,0.2,2.34,3.13,0.0,0.0,0.0,0.09,23.22
37049,100720,11.120000000000001,7.21,0.0,6.03,13.32,0.0,0.0,0.0,0.91,38.59
47119,100974,3.71,4.199999999999999,0.0,7.02,20.27,0.0,1.71,0.0,0.04,36.95
12055,101235,19.52,2.41,0.0,12.32,11.670000000000002,0.11,0.0,0.0,0.24,46.27
39029,101877,12.58,4.7,0.0,4.16,6.59,0.0,0.0,0.0,0.0,28.03
39003,102206,15.799999999999999,4.390000000000001,0.05,11.28,10.6,0.0,0.0,0.0,1.38,43.5
6057,102241,9.63,0.9500000000000001,0.0,7.97,2.24,0.18,0.0,0.09,0.0,21.06
13313,102864,22.05,1.27,0.0,10.4,29.520000000000003,0.0,0.0,0.0,0.35,63.59
21059,103312,22.669999999999998,1.12,0.0,5.13,29.53,0.0,0.0,0.0,0.19,58.64
1055,103436,5.749999999999999,2.42,0.0,12.12,53.17,0.0,0.0,0.0,0.36,73.82000000000001
1083,103570,3.55,2.5100000000000002,0.0,3.9,30.339999999999996,0.0,4.18,0.0,0.0,44.48
24045,103588,9.65,2.41,0.0,6.22,6.72,0.11,0.0,0.0,0.69,25.8
24015,103725,7.49,2.5900000000000003,0.0,6.67,3.89,0.0,0.0,0.0,2.66,23.3
42001,103852,16.03,10.6,0.0,2.5,5.37,0.0,0.0,0.0,0.43,34.93
26017,103856,20.49,4.48,0.0,2.56,1.5300000000000002,0.0,0.0,0.0,0.0,29.06
17115,103998,10.059999999999999,4.24,0.05,4.33,11.3,0.0,0.0,0.0,1.08,31.060000000000002
55039,104154,30.7,15.899999999999999,0.1,5.39,0.8600000000000001,0.0,0.0,0.0,0.0,52.949999999999996
30029,104357,7.01,3.3200000000000003,0.0,8.53,10.75,0.0,0.0,0.03,0.0,29.64
29071,104682,23.650000000000002,3.42,0.0,4.46,11.09,0.0,0.0,0.0,0.0,42.620000000000005
45085,105556,6.14,6.28,0.0,10.29,22.14,0.06,0.0,0.0,0.0,44.910000000000004
55035,105710,14.89,12.35,0.0,2.68,1.6600000000000001,0.1,0.0,0.0,1.12,32.800000000000004
36109,105740,7.32,2.8600000000000003,0.18,6.52,1.38,1.03,0.0,0.0,1.13,20.419999999999998
54061,105822,9.46,0.9099999999999999,0.12,4.8,1.8000000000000003,0.23,0.0,0.0,0.09,17.41
19193,105941,22.620000000000005,7.71,0.62,2.32,3.3900000000000006,0.0,0.0,0.0,1.71,38.370000000000005
18167,106153,11.63,1.98,0.0,9.66,7.14,0.08,0.0,0.0,0.34,30.830000000000002
55127,106478,16.939999999999998,8.11,0.0,10.16,0.14,0.0,0.0,0.0,1.11,36.459999999999994
4017,106717,8.129999999999999,2.24,0.0,1.88,4.390000000000001,0.0,0.0,0.0,0.0,16.64
29165,106718,11.34,1.8800000000000001,0.0,4.0,7.140000000000001,0.0,0.0,0.0,0.0,24.36
27019,106922,26.709999999999997,8.43,0.0,3.79,0.11,0.0,0.0,0.0,0.0,39.04
2170,107081,4.48,0.9600000000000001,0.0,9.32,6.5600000000000005,0.0,0.0,0.0,0.0,21.32
1069,107202,5.93,2.9699999999999998,0.02,17.82,42.74,0.0,1.61,0.0,0.35,71.44
17091,107502,21.7,3.49,0.09,4.24,9.299999999999997,0.0,0.0,0.0,0.0,38.81999999999999
41071,107722,11.08,1.38,0.0,4.06,5.429999999999999,0.0,0.0,0.0,0.0,21.95
48397,107819,12.52,1.07,0.0,3.05,49.910000000000004,0.0,0.0,0.0,0.0,66.55000000000001
29037,107824,5.580000000000001,0.45,0.0,7.39,12.73,0.0,0.0,0.0,0.0,26.150000000000002
36089,108505,25.32,2.2199999999999998,0.05,4.58,0.8600000000000001,0.0,0.0,0.0,0.55,33.58
47011,108620,5.08,1.54,0.07,10.39,39.24,0.41,0.0,0.0,0.0,56.730000000000004
39109,108774,11.729999999999999,3.2199999999999998,0.0,7.08,7.110000000000001,0.0,0.0,0.0,0.0,29.14
13015,108901,5.880000000000001,1.73,0.0,5.14,25.09,0.0,0.0,0.0,1.28,39.120000000000005
28089,109145,4.88,7.82,0.0,10.1,26.509999999999998,0.0,0.0,0.0,0.33,49.63999999999999
26045,109175,6.02,2.2800000000000002,0.0,7.77,7.55,0.0,0.0,0.0,0.0,23.62
46103,109222,8.86,9.46,0.0,9.04,3.4099999999999997,0.07,0.0,0.0,0.0,30.84
22109,109580,37.96,0.6,0.0,8.49,11.129999999999999,0.0,0.0,0.0,0.07,58.25000000000001
34041,109632,19.7,4.27,0.03,1.14,0.6000000000000001,0.17,0.0,0.0,1.05,26.960000000000004
17099,109658,20.38,4.83,0.0,2.52,6.6899999999999995,0.0,0.0,0.0,0.0,34.42
51085,109979,12.63,2.8600000000000003,0.08,3.27,24.09,0.0,0.0,0.18,0.0,43.11000000000001
42085,110652,16.13,5.87,0.34,4.45,4.15,0.0,0.0,0.0,0.0,30.939999999999998
21093,110702,6.71,0.79,0.0,7.32,23.3,0.0,0.0,0.0,0.17,38.290000000000006
53015,110730,8.51,1.57,0.0,15.45,5.6,0.0,0.0,0.0,0.0,31.130000000000003
23001,111139,27.38,0.8300000000000001,0.11,2.39,1.13,0.0,0.0,0.0,3.33,35.17
41019,111201,7.530000000000001,0.59,0.03,7.96,5.85,0.0,0.0,0.0,0.03,21.990000000000002
5031,111231,4.63,0.84,0.04,6.41,38.61,0.0,0.0,0.0,0.29,50.82
18035,111903,5.07,2.21,0.0,6.18,7.779999999999999,0.0,0.0,0.0,0.32,21.560000000000002
51003,112395,4.81,5.51,0.0,2.42,9.49,0.9800000000000001,0.0,0.0,0.0,23.21
18091,112417,18.61,3.4899999999999998,0.03,2.1,4.75,0.25,0.0,0.0,0.0,29.23
36069,112458,28.529999999999998,3.4400000000000004,0.0,1.7,1.1900000000000002,0.15,0.0,0.0,0.0,35.01
13217,112483,4.66,2.27,0.0,9.49,12.86,0.0,0.0,0.0,0.0,29.28
24037,113777,23.69,2.5799999999999996,0.0,3.1,1.8599999999999999,0.0,0.0,0.0,0.63,31.86
42081,114188,13.13,5.3,0.08,7.72,3.19,0.05,0.0,0.0,0.39,29.86
12035,115378,26.950000000000003,1.92,0.12,8.88,3.81,0.0,0.0,0.0,0.0,41.68000000000001
37089,116281,14.48,3.8499999999999996,0.08,3.14,20.53,0.21,0.0,0.0,0.0,42.29
9015,116418,14.33,2.75,0.19,4.95,1.82,0.26,0.0,0.0,0.03,24.330000000000002
1015,116441,3.9499999999999997,2.4699999999999998,0.06,13.96,44.85,0.0,0.0,0.0,0.32,65.61
37155,116530,3.0,5.0,0.0,4.2,27.83,0.0,0.0,0.0,0.13,40.160000000000004
36045,116721,18.549999999999997,2.21,0.05,0.93,1.73,0.0,0.0,0.0,0.62,24.09
39169,116894,19.55,5.08,0.0,8.68,5.550000000000001,0.07,0.0,0.02,0.4,39.35
37191,117333,8.840000000000002,3.14,0.0,13.28,11.73,0.0,0.0,0.0,0.84,37.830000000000005
36075,117525,24.48,1.07,0.0,2.46,0.9800000000000001,0.0,0.0,0.0,0.0,28.990000000000002
30063,117922,10.16,2.7899999999999996,0.23,4.11,1.9200000000000004,0.0,0.0,0.0,0.06,19.27
55117,118034,21.650000000000002,12.490000000000002,0.12,4.31,1.7700000000000002,0.0,0.0,0.02,0.24,40.60000000000001
13185,118251,3.0699999999999994,3.88,0.01,12.53,24.060000000000002,0.0,0.0,0.0,0.31,43.86
48375,118525,20.92,0.83,0.17,17.44,30.810000000000002,0.0,0.0,0.03,0.83,71.03
20045,118785,9.62,3.08,0.05,3.13,4.18,0.0,0.0,0.0,0.08,20.139999999999997
30031,118960,9.92,3.7699999999999996,0.14,4.47,2.34,0.23,0.0,0.02,0.04,20.93
13045,119148,7.749999999999999,1.48,0.0,9.58,26.17,0.0,0.0,0.0,0.0,44.980000000000004
13113,119194,20.389999999999997,2.76,0.15,11.45,26.13,0.14,0.0,0.0,1.17,62.19
48451,120003,19.6,1.29,0.06,6.69,27.29,0.0,0.0,0.0,0.0,54.93
26005,120502,10.450000000000001,6.82,0.0,7.15,0.6000000000000001,0.0,0.0,0.0,0.0,25.020000000000003
55063,120784,17.76,17.89,0.0,1.57,1.27,0.1,0.0,0.0,0.98,39.57000000000001
18019,121093,8.29,1.0299999999999998,0.0,11.89,9.09,0.0,0.0,0.0,1.02,31.32
40031,121125,8.3,1.1099999999999999,0.06,11.12,32.67,0.0,0.0,0.0,0.47,53.730000000000004
35045,121661,12.41,1.55,0.0,5.53,8.469999999999999,0.0,0.0,0.0,0.0,27.96
54003,122076,7.09,1.35,0.0,7.01,5.65,0.0,0.0,0.0,0.07,21.17
29097,122761,6.159999999999999,1.6600000000000001,0.0,10.56,22.82,0.0,0.0,0.0,0.29,41.49
42013,122822,15.600000000000001,6.88,0.11,6.7,3.83,0.35,0.0,0.0,0.36,33.83
5125,123416,1.96,0.72,0.0,4.28,16.99,0.0,0.0,0.0,0.0,23.95
1103,123421,7.07,2.7500000000000004,0.0,15.52,36.97,0.0,0.0,0.0,0.3,62.61
5045,123498,5.15,1.11,0.0,10.1,22.09,0.0,0.0,0.0,0.46,38.910000000000004
23011,123642,21.58,0.99,0.01,3.08,5.800000000000001,0.22,0.0,0.0,1.5,33.17999999999999
16019,123964,6.14,0.8400000000000001,0.0,1.17,2.5100000000000002,0.0,0.0,0.0,0.0,10.659999999999998
48183,124239,15.11,2.6899999999999995,0.03,16.28,43.55,0.0,0.0,0.0,0.2,77.86
39139,124936,7.84,4.43,0.1,17.28,7.130000000000001,0.1,0.0,0.0,0.38,37.260000000000005
4003,125447,21.14,1.13,0.0,5.99,6.04,0.06,0.0,0.0,0.0,34.36
22005,126500,31.72,0.42,0.0,7.45,7.29,0.0,0.0,0.0,0.0,46.88
36013,127657,18.4,4.03,0.13,3.77,2.1,0.0,0.0,0.0,0.47,28.9
5131,127799,11.069999999999999,1.94,0.06,11.81,28.29,0.0,0.0,0.0,0.5,53.67
41043,128610,11.04,1.32,0.0,8.25,8.04,0.0,0.0,0.0,0.0,28.65
13059,128671,12.43,4.51,0.0,4.35,9.96,0.37,0.0,0.02,0.28,31.92
22015,128746,5.72,1.9799999999999998,0.1,6.91,33.75,0.0,0.0,0.0,0.27,48.730000000000004
42051,128804,13.63,3.86,0.06,4.49,3.81,0.0,0.0,0.0,0.0,25.849999999999998
34019,128947,27.540000000000003,4.83,0.43,0.92,0.51,0.63,0.0,0.0,0.54,35.400000000000006
25003,129026,30.96,3.78,0.14,2.28,0.77,2.08,0.0,0.0,0.68,40.690000000000005
48485,129350,18.37,0.47000000000000003,0.04,6.95,36.18,0.0,0.0,0.0,0.3,62.309999999999995
53057,129523,14.059999999999999,3.2299999999999995,0.0,11.78,3.06,0.0,0.0,0.0,0.0,32.13
12119,129752,12.59,2.73,0.04,2.23,7.23,0.0,0.0,0.0,0.0,24.82
44009,129839,38.37,3.85,0.0,2.16,1.09,0.0,0.0,0.0,0.09,45.56
22079,130023,15.02,1.9500000000000002,0.0,13.31,34.26,0.21,0.0,0.0,0.27,65.01999999999998
18095,130129,5.47,1.15,0.0,3.2,12.96,0.0,0.0,0.0,0.0,22.78
33017,130889,14.9,1.83,0.17,3.02,1.7599999999999998,0.0,0.0,0.0,0.32,22.0
19013,131144,15.860000000000001,12.13,0.05,2.42,8.219999999999999,0.0,0.0,0.0,2.07,40.75
17179,131343,11.170000000000002,4.15,0.0,6.98,9.15,0.0,0.0,0.0,0.0,31.450000000000003
45077,131404,4.420000000000001,2.94,0.0,8.24,25.599999999999998,0.0,0.0,0.0,0.2,41.400000000000006
17093,131869,18.15,2.57,0.0,0.99,1.83,0.0,0.0,0.0,0.0,23.54
39173,132248,18.290000000000003,7.77,0.08,16.88,3.02,0.0,0.0,0.0,1.24,47.28
47179,133001,3.2699999999999996,2.62,0.0,13.52,24.229999999999997,0.0,0.0,0.0,0.18,43.82
49005,133154,6.609999999999999,0.39,0.0,0.47,0.68,0.0,0.0,0.0,0.47,8.62
22105,133157,15.16,3.21,0.0,10.72,17.64,0.0,0.0,0.0,0.0,46.730000000000004
42021,133472,36.73,5.29,0.5,7.04,3.3800000000000003,0.0,0.0,0.0,0.0,52.94
37085,133568,1.5200000000000002,4.46,0.0,9.58,14.43,0.0,0.0,0.0,0.0,29.990000000000002
26025,134310,11.439999999999998,2.79,0.11,4.96,4.98,0.0,0.0,0.0,0.0,24.279999999999998
21227,134554,8.23,1.35,0.0,1.48,23.63,0.0,0.0,0.0,0.57,35.26
47009,135280,4.17,2.63,0.0,9.04,27.19,0.0,0.0,0.0,0.32,43.35
48181,135543,5.720000000000001,1.82,0.02,4.76,27.64,0.0,0.0,0.0,0.29,40.25
21015,135968,16.31,1.09,0.0,1.07,20.59,0.0,0.0,0.0,0.49,39.550000000000004
39023,136001,6.66,3.9,0.09,6.14,9.580000000000002,0.07,0.0,0.0,0.69,27.130000000000003
6023,136463,8.47,0.92,0.05,0.79,2.93,0.24,0.0,0.04,0.0,13.44
37019,136693,12.25,3.94,0.0,5.96,9.610000000000001,0.0,0.0,0.0,0.0,31.760000000000005
55131,136761,27.799999999999997,11.58,0.01,5.67,3.9699999999999998,0.0,0.0,0.0,0.0,49.029999999999994
45041,137059,5.140000000000001,0.86,0.15,11.29,25.009999999999998,0.11,0.0,0.0,0.11,42.67
51650,137148,7.630000000000001,3.3300000000000005,0.29,9.54,20.18,0.0,0.0,2.25,1.45,44.67
55073,138013,22.86,12.74,0.02,2.46,1.3400000000000003,0.16,0.0,0.0,1.72,41.300000000000004
6055,138019,36.6,1.19,0.11,1.38,1.8599999999999999,0.42,0.0,0.0,0.12,41.68
18105,139718,4.820000000000001,1.33,0.0,5.89,7.949999999999999,0.32,0.0,0.02,0.25,20.580000000000002
51177,140032,9.11,0.81,0.0,7.06,18.14,0.0,0.0,0.0,1.58,36.7
48381,140753,2.08,0.36,0.64,24.27,15.879999999999999,0.0,0.0,0.0,0.28,43.510000000000005
27171,141337,25.99,11.02,0.0,0.83,0.32,0.0,0.0,0.0,0.0,38.16
22063,142282,10.15,0.37,0.0,7.89,25.9,0.0,0.0,0.0,0.0,44.31
42107,143049,24.61,16.93,0.26,2.56,0.48,0.0,1.96,0.0,0.05,46.849999999999994
48441,143208,8.51,2.21,0.0,9.97,35.28,0.04,0.0,0.0,0.0,56.01
28059,143252,6.7,1.41,0.0,8.63,24.06,0.0,0.0,0.0,0.0,40.8
42075,143257,13.93,7.11,0.14,5.88,1.52,0.0,0.0,0.0,0.31,28.889999999999997
37151,144171,10.5,1.29,0.0,11.9,10.959999999999999,0.0,0.0,0.0,0.19,34.839999999999996
34037,144221,22.560000000000002,2.6699999999999995,0.06,1.45,0.37000000000000005,0.04,0.0,0.0,0.0,27.15
13097,144237,14.06,1.31,0.0,7.98,25.389999999999997,0.0,0.0,0.0,0.97,49.709999999999994
17161,144672,10.7,4.58,0.29,1.46,4.42,0.0,0.55,0.0,0.55,22.549999999999997
4005,145101,12.75,1.49,0.14,3.54,3.02,0.09,0.0,0.0,0.68,21.71
48257,145310,7.89,0.79,0.0,4.4,21.94,0.0,0.0,0.0,0.0,35.02
13077,146158,8.91,2.66,0.0,3.29,19.83,0.0,0.0,0.0,0.96,35.65
37159,146875,8.6,9.190000000000001,0.04,9.57,12.43,0.0,0.0,0.0,0.0,39.83
47189,147737,9.959999999999999,1.69,0.27,7.07,25.16,0.0,0.0,0.0,0.0,44.15
48367,148222,8.0,0.6100000000000001,0.0,7.03,22.54,0.0,0.0,0.0,0.0,38.18
37135,148696,18.349999999999998,7.1000000000000005,0.3,6.17,4.25,0.36,0.0,0.15,1.2,37.88
35043,148834,40.47,0.8700000000000001,0.02,4.65,3.2800000000000002,0.0,0.0,0.02,0.0,49.31
9013,149788,25.390000000000004,4.01,0.07,2.56,0.72,0.02,0.0,0.02,0.79,33.58000000000001
27139,150928,29.16,9.129999999999999,0.0,3.66,4.13,0.0,0.0,0.0,1.31,47.39000000000001
23019,152199,16.3,1.7,0.08,4.86,1.26,0.43,0.0,0.0,0.14,24.77
6031,152486,37.080000000000005,0.6000000000000001,0.0,1.77,2.05,0.0,0.0,0.0,0.34,41.84000000000001
19103,152854,13.219999999999999,4.3100000000000005,0.0,1.24,2.6599999999999997,0.63,0.0,0.0,0.59,22.65
33013,153808,16.9,3.51,0.2,2.22,0.6,0.38,0.0,0.0,0.12,23.929999999999996
12017,153843,19.22,3.1399999999999997,0.27,3.43,8.14,0.14,0.0,0.0,0.0,34.34
34011,154152,23.84,1.96,0.13,3.54,2.93,0.17,0.0,0.81,0.42,33.800000000000004
26021,154316,18.990000000000002,4.35,0.02,4.29,6.71,0.15,0.0,0.0,0.46,34.97
40017,154405,9.68,0.7000000000000001,0.0,5.5,15.84,0.0,0.0,0.0,0.0,31.72
24043,154705,10.03,7.1499999999999995,0.05,5.92,6.25,0.18,0.0,0.0,0.93,30.509999999999998
26115,154809,23.66,3.34,0.0,2.65,8.46,0.0,0.0,0.0,0.4,38.51
35049,154823,52.019999999999996,1.7200000000000002,0.1,1.85,2.23,0.88,0.0,0.02,0.9,59.72
8077,155703,10.709999999999999,1.61,0.08,9.31,4.619999999999999,0.0,0.0,0.0,0.09,26.419999999999998
42055,155932,9.92,7.720000000000001,0.0,6.63,2.54,0.0,0.0,0.0,0.0,26.81
13073,156010,6.3,1.0799999999999998,0.05,7.46,16.08,0.0,1.11,0.0,0.41,32.489999999999995
6039,156255,32.9,0.8899999999999999,0.0,4.03,3.49,0.0,0.0,0.02,0.33,41.660000000000004
51179,156927,4.16,1.79,0.06,9.42,7.4399999999999995,0.22,0.0,0.0,0.0,23.089999999999996
28121,157031,2.62,1.2500000000000002,0.0,5.39,36.15,0.0,0.45,0.0,0.0,45.86
13021,157346,4.29,5.72,0.09,9.48,28.9,0.35,0.0,0.0,0.46,49.29
36093,158061,21.680000000000003,3.61,0.16,1.12,1.49,1.29,0.0,0.0,1.99,31.34
47163,158163,2.3800000000000003,2.79,0.09,20.0,26.89,0.0,0.16,0.0,0.0,52.309999999999995
42027,158172,12.63,5.61,0.13,3.58,2.0,0.28,0.0,0.0,0.28,24.510000000000005
27145,158292,34.49999999999999,7.94,0.02,0.91,4.76,0.0,0.0,0.0,1.08,49.20999999999999
12085,158431,31.45,3.4699999999999998,0.09,9.64,4.140000000000001,0.41,0.0,0.13,0.35,49.68000000000001
39045,158921,14.86,4.3999999999999995,0.0,9.02,7.6,0.0,0.0,0.0,0.0,35.879999999999995
51510,159467,12.22,7.73,1.65,0.65,8.51,1.79,0.0,0.02,1.39,33.96
12061,159788,31.509999999999998,4.050000000000001,0.02,3.05,6.869999999999999,0.34,0.0,0.0,0.09,45.93000000000001
26075,160366,10.64,2.67,0.05,3.07,5.74,0.0,0.0,0.0,0.39,22.560000000000002
22073,160368,5.92,1.37,0.03,6.21,39.18,0.12,0.0,0.0,0.44,53.269999999999996
26147,160383,14.88,3.06,0.0,4.82,3.06,0.0,0.0,0.0,1.36,27.18
37035,160610,9.829999999999998,8.38,0.02,5.09,18.64,0.0,0.0,0.0,0.0,41.96
36083,161130,20.75,2.04,0.19,2.17,1.07,0.3,0.0,0.0,0.0,26.52
48091,161501,35.07000000000001,2.9299999999999997,0.0,6.35,8.26,0.0,0.0,0.0,0.84,53.45000000000001
45035,161540,12.209999999999999,3.7499999999999996,0.07,6.65,10.72,0.0,0.0,0.0,0.0,33.4
18081,161765,8.56,0.6800000000000002,0.0,9.84,11.430000000000001,0.0,0.0,0.0,0.0,30.509999999999998
39133,161791,11.860000000000001,1.99,0.12,6.63,2.7199999999999998,0.0,0.31,0.0,0.51,24.14
25015,162308,13.8,3.2199999999999998,0.18,0.46,0.27,1.3699999999999999,0.0,0.88,0.95,21.13
27109,162847,14.93,14.049999999999999,0.22999999999999998,5.02,2.8100000000000005,0.16,0.0,0.0,1.4,38.599999999999994
13153,163633,6.14,1.4700000000000002,0.0,5.03,24.21,0.0,1.06,0.0,0.22,38.13
55105,163687,12.530000000000001,9.980000000000002,0.0,5.62,2.92,0.06,0.0,0.0,1.45,32.56
9007,164245,29.04,4.76,0.03,6.12,0.73,0.5800000000000001,1.1,0.0,0.47,42.82999999999999
30111,164731,9.0,4.640000000000001,0.08,4.890000000000001,3.27,0.0,0.0,0.0,0.0,21.88
15009,164754,23.620000000000005,1.9,0.04,5.06,7.439999999999999,0.0,0.0,2.04,0.04,40.14
48135,165171,18.4,0.99,0.0,9.16,18.669999999999998,0.2,0.0,0.0,0.0,47.42
24017,166617,22.34,1.1300000000000001,0.05,4.22,4.76,0.03,0.0,0.0,1.66,34.19
39057,167966,8.14,3.5700000000000003,0.12,10.5,9.65,0.0,2.38,0.0,1.11,35.47
8101,168162,19.439999999999998,1.37,0.08,3.68,6.459999999999999,0.0,0.0,0.0,0.08,31.109999999999992
42007,168215,27.1,5.109999999999999,0.68,4.66,4.300000000000001,0.0,0.0,0.0,0.91,42.75999999999999
50007,168323,30.98,2.3,0.18,8.36,0.84,0.79,0.0,0.03,2.45,45.93000000000001
42089,168327,17.33,3.66,0.25,3.1,4.7799999999999985,0.2,1.78,0.0,0.26,31.36
13223,168661,3.7800000000000002,0.41000000000000003,0.0,2.97,9.86,0.0,0.0,0.0,0.0,17.02
45003,168808,8.49,2.3800000000000003,0.04,12.2,30.3,0.0,0.0,0.0,0.0,53.41
37057,168930,7.24,4.08,0.0,6.01,11.0,0.0,0.0,0.0,0.95,29.279999999999998
21117,169064,24.85,1.77,0.0,4.72,7.63,0.0,0.0,0.02,0.4,39.39
55059,169151,21.840000000000003,4.8,0.05,1.29,3.9699999999999998,0.21,0.0,0.0,0.83,32.99
20209,169245,16.880000000000003,2.1,0.31,7.85,13.77,0.0,0.0,0.0,0.06,40.97
48329,169983,16.560000000000002,0.5700000000000001,0.0,12.55,23.049999999999997,0.0,0.18,0.0,0.46,53.370000000000005
37147,170243,7.890000000000001,2.45,0.04,8.52,7.77,0.16999999999999998,0.15,0.0,0.54,27.529999999999998
44003,170363,35.660000000000004,2.42,0.0,3.18,0.44,0.22,0.0,0.0,0.03,41.95
17113,170954,6.870000000000001,3.84,0.04,6.14,12.680000000000003,0.14,1.71,0.0,1.97,33.39000000000001
16055,171362,18.35,1.1300000000000001,0.0,22.83,14.879999999999999,0.0,0.0,0.0,0.0,57.19
37001,171415,8.22,6.08,0.08,9.64,11.22,0.0,0.0,0.0,0.32,35.56
55139,171730,19.51,13.809999999999999,0.0,4.31,1.5900000000000003,0.1,0.0,0.03,1.38,40.73000000000001
48187,172706,11.37,2.0500000000000003,0.0,4.19,11.239999999999998,0.0,0.0,0.0,0.0,28.849999999999998
24013,172891,17.029999999999998,5.209999999999999,0.05,4.84,2.6,0.0,0.0,0.0,1.44,31.169999999999998
18127,173215,18.67,2.31,0.2,5.46,5.430000000000001,0.12,0.0,0.0,1.59,33.78
1081,174241,4.58,3.8699999999999997,0.0,4.71,13.98,0.0,0.0,0.0,0.3,27.44
19163,174669,17.14,6.880000000000001,0.03,3.54,3.35,0.22,0.0,0.0,1.04,32.2
18063,174788,9.62,1.09,0.0,7.27,11.84,0.0,0.99,0.0,1.42,32.23
12005,175216,8.43,1.8900000000000001,0.09999999999999999,6.54,14.78,0.0,0.0,0.0,0.14,31.880000000000003
26121,175824,9.67,4.8,0.07,4.25,3.6300000000000003,0.08,0.0,0.0,0.36,22.859999999999996
39089,178519,10.160000000000002,2.92,0.0,4.65,8.94,0.0,0.0,0.0,0.0,26.67
20177,178909,13.459999999999999,2.88,0.0,6.64,8.78,0.13,0.0,0.0,0.18,32.07
6025,179702,78.16000000000001,0.32,0.0,1.04,4.109999999999999,0.0,0.0,0.0,0.06,83.69000000000001
48251,179927,5.4,2.4899999999999998,0.0,4.49,20.15,0.0,0.0,0.0,0.0,32.53
18163,180136,14.74,2.88,0.0,9.35,10.12,0.16,0.0,0.0,0.2,37.449999999999996
49053,180279,7.02,0.55,0.0,1.21,0.43999999999999995,0.04,0.0,0.0,0.0,9.259999999999998
54039,180745,5.359999999999999,2.8299999999999996,0.14,10.12,9.27,0.45000000000000007,0.0,0.0,0.05,28.22
17143,181830,15.4,4.180000000000001,0.17,5.73,6.42,0.17,0.55,0.0,2.47,35.09
10001,181851,11.830000000000002,2.6,0.0,5.05,3.61,0.08,0.0,0.0,0.52,23.689999999999998
36111,181851,23.38,3.63,0.19,1.31,1.1300000000000001,0.5,0.0,0.12,0.33,30.589999999999996
6089,182155,10.2,0.8200000000000001,0.03,17.48,1.8800000000000001,0.0,0.0,0.0,0.03,30.44
39103,182470,18.749999999999996,3.6500000000000004,0.0,4.23,3.1,0.0,0.95,0.0,0.0,30.68
29019,183610,8.19,1.8600000000000003,0.09,8.16,9.99,0.22,0.0,0.0,1.62,30.13
38017,184525,15.1,22.53,0.15000000000000002,0.42000000000000004,9.009999999999998,0.04,0.0,0.0,0.02,47.27
9005,185186,25.029999999999998,4.8100000000000005,0.08,1.34,0.48000000000000004,0.22999999999999998,0.0,1.01,0.09,33.07
28033,185314,4.590000000000001,2.54,0.0,4.55,33.78,0.0,0.0,0.0,0.0,45.46
51700,186247,10.65,2.2899999999999996,0.54,10.7,10.8,0.44000000000000006,0.93,0.0,2.14,38.49
18157,186251,10.299999999999999,1.9300000000000004,0.09,4.52,4.800000000000001,0.14,0.0,0.0,0.62,22.4
